year,gender,age,MYE,flag,min
1986,F,33,9848,FALSE,9848
1986,F,34,9518,FALSE,9518
1986,F,35,9601,FALSE,9601
1986,F,36,9680,FALSE,9680
1986,F,37,9691,FALSE,9691
1986,F,38,9929,TRUE,9757
1986,F,39,10126,TRUE,10003
1986,F,40,9418,TRUE,9374
1986,F,41,9525,TRUE,9168
1986,F,42,9537,TRUE,9324
1986,F,43,9535,TRUE,9295
1986,F,44,8630,TRUE,8487
1986,F,45,8090,TRUE,7931
1986,F,46,8063,TRUE,7776
1986,F,47,8207,TRUE,7853
1986,F,48,7938,TRUE,7691
1986,F,49,8063,TRUE,7751
1986,F,50,7920,TRUE,7586
1986,F,51,7578,TRUE,7209
1986,F,52,7501,TRUE,7138
1986,F,53,7717,TRUE,7134
1986,F,54,7643,TRUE,7036
1986,F,55,7919,TRUE,7065
1986,F,56,7974,TRUE,7009
1986,F,57,7728,TRUE,6862
1986,F,58,7626,TRUE,6671
1986,F,59,7750,TRUE,6880
1986,F,60,7781,TRUE,6809
1986,F,61,7453,TRUE,6643
1986,F,62,7649,TRUE,6611
1986,F,63,7601,TRUE,6434
1986,F,64,7719,TRUE,6491
1986,F,65,7786,TRUE,6471
1986,F,66,7591,TRUE,6254
1986,F,67,6691,TRUE,5436
1986,F,68,6076,TRUE,4801
1986,F,69,6040,TRUE,4744
1986,F,70,6156,TRUE,4665
1986,F,71,6507,TRUE,4835
1986,F,72,6291,TRUE,4567
1986,F,73,6265,TRUE,4308
1986,F,74,5907,TRUE,4052
1986,F,75,5761,TRUE,3786
1986,F,76,5346,TRUE,3408
1986,F,77,4976,TRUE,3087
1986,F,78,4624,TRUE,2742
1986,F,79,4321,TRUE,2415
1986,F,80,4036,TRUE,2105
1986,F,81,3523,TRUE,1799
1986,F,82,3124,TRUE,1486
1986,F,83,2729,TRUE,1256
1986,F,84,2498,TRUE,1036
1986,F,85,2354,TRUE,924
1986,F,86,2032,TRUE,767
1986,F,87,1672,TRUE,621
1986,F,88,1376,TRUE,490
1986,F,89,1144,TRUE,379
1986,F,90,3477,TRUE,1049
1986,M,0,14208,TRUE,13393
1986,M,1,14046,TRUE,13126
1986,M,2,13734,TRUE,13006
1986,M,3,13615,TRUE,12862
1986,M,4,13381,TRUE,12931
1986,M,5,13750,TRUE,13275
1986,M,6,14043,TRUE,13283
1986,M,7,13298,TRUE,12873
1986,M,8,12851,TRUE,12376
1986,M,9,12705,TRUE,12023
1986,M,10,12792,TRUE,12084
1986,M,11,13020,TRUE,12352
1986,M,12,13520,TRUE,12697
1986,M,13,13976,TRUE,13151
1986,M,14,13765,TRUE,13046
1986,M,15,14079,TRUE,13660
1986,M,16,14262,TRUE,13927
1986,M,17,14643,TRUE,14366
1986,M,18,15055,TRUE,14420
1986,M,19,15055,TRUE,14298
1986,M,20,14472,TRUE,13650
1986,M,21,14136,TRUE,13337
1986,M,22,13755,TRUE,12917
1986,M,23,13440,TRUE,12413
1986,M,24,12821,TRUE,12273
1986,M,25,12441,TRUE,12161
1986,M,26,12314,TRUE,12046
1986,M,27,11593,TRUE,11537
1986,M,28,11302,TRUE,11283
1986,M,29,10877,TRUE,10832
1986,M,30,10652,TRUE,10482
1986,M,31,10179,TRUE,9922
1986,M,32,10073,TRUE,9855
1986,M,33,10045,TRUE,9848
1986,M,34,9651,TRUE,9518
1986,M,35,9829,TRUE,9601
1986,M,36,9796,TRUE,9680
1986,M,37,9738,TRUE,9691
1986,M,38,9757,FALSE,9757
1986,M,39,10003,FALSE,10003
1986,M,40,9374,FALSE,9374
1986,M,41,9168,FALSE,9168
1986,M,42,9324,FALSE,9324
1986,M,43,9295,FALSE,9295
1986,M,44,8487,FALSE,8487
1986,M,45,7931,FALSE,7931
1986,M,46,7776,FALSE,7776
1986,M,47,7853,FALSE,7853
1986,M,48,7691,FALSE,7691
1986,M,49,7751,FALSE,7751
1986,M,50,7586,FALSE,7586
1986,M,51,7209,FALSE,7209
1986,M,52,7138,FALSE,7138
1986,M,53,7134,FALSE,7134
1986,M,54,7036,FALSE,7036
1986,M,55,7065,FALSE,7065
1986,M,56,7009,FALSE,7009
1986,M,57,6862,FALSE,6862
1986,M,58,6671,FALSE,6671
1986,M,59,6880,FALSE,6880
1986,M,60,6809,FALSE,6809
1986,M,61,6643,FALSE,6643
1986,M,62,6611,FALSE,6611
1986,M,63,6434,FALSE,6434
1986,M,64,6491,FALSE,6491
1986,M,65,6471,FALSE,6471
1986,M,66,6254,FALSE,6254
1986,M,67,5436,FALSE,5436
1986,M,68,4801,FALSE,4801
1986,M,69,4744,FALSE,4744
1986,M,70,4665,FALSE,4665
1986,M,71,4835,FALSE,4835
1986,M,72,4567,FALSE,4567
1986,M,73,4308,FALSE,4308
1986,M,74,4052,FALSE,4052
1986,M,75,3786,FALSE,3786
1986,M,76,3408,FALSE,3408
1986,M,77,3087,FALSE,3087
1986,M,78,2742,FALSE,2742
1986,M,79,2415,FALSE,2415
1986,M,80,2105,FALSE,2105
1986,M,81,1799,FALSE,1799
1986,M,82,1486,FALSE,1486
1986,M,83,1256,FALSE,1256
1986,M,84,1036,FALSE,1036
1986,M,85,924,FALSE,924
1986,M,86,767,FALSE,767
1986,M,87,621,FALSE,621
1986,M,88,490,FALSE,490
1986,M,89,379,FALSE,379
1986,M,90,1049,FALSE,1049
1987,F,0,13429,FALSE,13429
1987,F,1,13293,FALSE,13293
1987,F,2,13019,FALSE,13019
1987,F,3,12972,FALSE,12972
1987,F,4,12814,FALSE,12814
1987,F,5,12876,FALSE,12876
1987,F,6,13172,FALSE,13172
1987,F,7,13246,FALSE,13246
1987,F,8,12827,FALSE,12827
1987,F,9,12339,FALSE,12339
1987,F,10,12022,FALSE,12022
1987,F,11,12102,FALSE,12102
1987,F,12,12326,FALSE,12326
1987,F,13,12655,FALSE,12655
1987,F,14,13115,FALSE,13115
1987,F,15,12899,FALSE,12899
1987,F,16,13575,FALSE,13575
1987,F,17,13850,FALSE,13850
1987,F,18,14333,FALSE,14333
1987,F,19,14215,FALSE,14215
1987,F,20,13694,FALSE,13694
1987,F,21,13048,FALSE,13048
1987,F,22,13078,FALSE,13078
1987,F,23,12779,FALSE,12779
1987,F,24,12384,FALSE,12384
1987,F,25,12181,FALSE,12181
1987,F,26,12168,FALSE,12168
1987,F,27,11986,FALSE,11986
1987,F,28,11474,TRUE,11467
1987,F,29,11264,TRUE,11255
1987,F,30,10894,FALSE,10894
1987,F,31,10548,FALSE,10548
1987,F,32,9971,FALSE,9971
1987,F,33,9850,FALSE,9850
1987,F,34,9878,FALSE,9878
1987,F,35,9492,FALSE,9492
1987,F,36,9651,FALSE,9651
1987,F,37,9699,FALSE,9699
1987,F,38,9667,FALSE,9667
1987,F,39,9948,TRUE,9770
1987,F,40,10165,TRUE,9988
1987,F,41,9426,TRUE,9352
1987,F,42,9524,TRUE,9151
1987,F,43,9520,TRUE,9289
1987,F,44,9495,TRUE,9269
1987,F,45,8596,TRUE,8457
1987,F,46,8075,TRUE,7908
1987,F,47,8033,TRUE,7726
1987,F,48,8181,TRUE,7822
1987,F,49,7906,TRUE,7664
1987,F,50,8033,TRUE,7683
1987,F,51,7903,TRUE,7544
1987,F,52,7529,TRUE,7174
1987,F,53,7475,TRUE,7082
1987,F,54,7670,TRUE,7060
1987,F,55,7634,TRUE,6973
1987,F,56,7886,TRUE,7005
1987,F,57,7949,TRUE,6943
1987,F,58,7686,TRUE,6767
1987,F,59,7558,TRUE,6589
1987,F,60,7703,TRUE,6782
1987,F,61,7736,TRUE,6719
1987,F,62,7408,TRUE,6577
1987,F,63,7587,TRUE,6481
1987,F,64,7540,TRUE,6277
1987,F,65,7638,TRUE,6350
1987,F,66,7679,TRUE,6306
1987,F,67,7480,TRUE,6078
1987,F,68,6557,TRUE,5283
1987,F,69,5965,TRUE,4627
1987,F,70,5912,TRUE,4610
1987,F,71,6007,TRUE,4467
1987,F,72,6313,TRUE,4599
1987,F,73,6077,TRUE,4309
1987,F,74,6040,TRUE,4057
1987,F,75,5680,TRUE,3825
1987,F,76,5480,TRUE,3509
1987,F,77,5099,TRUE,3138
1987,F,78,4747,TRUE,2840
1987,F,79,4375,TRUE,2498
1987,F,80,4088,TRUE,2194
1987,F,81,3849,TRUE,1881
1987,F,82,3261,TRUE,1610
1987,F,83,2861,TRUE,1328
1987,F,84,2500,TRUE,1088
1987,F,85,2434,TRUE,957
1987,F,86,2102,TRUE,789
1987,F,87,1779,TRUE,643
1987,F,88,1449,TRUE,515
1987,F,89,1171,TRUE,401
1987,F,90,3610,TRUE,999
1987,M,0,14335,TRUE,13429
1987,M,1,14075,TRUE,13293
1987,M,2,13969,TRUE,13019
1987,M,3,13675,TRUE,12972
1987,M,4,13514,TRUE,12814
1987,M,5,13331,TRUE,12876
1987,M,6,13699,TRUE,13172
1987,M,7,13990,TRUE,13246
1987,M,8,13226,TRUE,12827
1987,M,9,12821,TRUE,12339
1987,M,10,12689,TRUE,12022
1987,M,11,12772,TRUE,12102
1987,M,12,12987,TRUE,12326
1987,M,13,13461,TRUE,12655
1987,M,14,13897,TRUE,13115
1987,M,15,13568,TRUE,12899
1987,M,16,13944,TRUE,13575
1987,M,17,14221,TRUE,13850
1987,M,18,14833,TRUE,14333
1987,M,19,15018,TRUE,14215
1987,M,20,14347,TRUE,13694
1987,M,21,13876,TRUE,13048
1987,M,22,13896,TRUE,13078
1987,M,23,13640,TRUE,12779
1987,M,24,13448,TRUE,12384
1987,M,25,12270,TRUE,12181
1987,M,26,12393,TRUE,12168
1987,M,27,12273,TRUE,11986
1987,M,28,11467,FALSE,11467
1987,M,29,11255,FALSE,11255
1987,M,30,10903,TRUE,10894
1987,M,31,10682,TRUE,10548
1987,M,32,10213,TRUE,9971
1987,M,33,10114,TRUE,9850
1987,M,34,10019,TRUE,9878
1987,M,35,9652,TRUE,9492
1987,M,36,9897,TRUE,9651
1987,M,37,9805,TRUE,9699
1987,M,38,9722,TRUE,9667
1987,M,39,9770,FALSE,9770
1987,M,40,9988,FALSE,9988
1987,M,41,9352,FALSE,9352
1987,M,42,9151,FALSE,9151
1987,M,43,9289,FALSE,9289
1987,M,44,9269,FALSE,9269
1987,M,45,8457,FALSE,8457
1987,M,46,7908,FALSE,7908
1987,M,47,7726,FALSE,7726
1987,M,48,7822,FALSE,7822
1987,M,49,7664,FALSE,7664
1987,M,50,7683,FALSE,7683
1987,M,51,7544,FALSE,7544
1987,M,52,7174,FALSE,7174
1987,M,53,7082,FALSE,7082
1987,M,54,7060,FALSE,7060
1987,M,55,6973,FALSE,6973
1987,M,56,7005,FALSE,7005
1987,M,57,6943,FALSE,6943
1987,M,58,6767,FALSE,6767
1987,M,59,6589,FALSE,6589
1987,M,60,6782,FALSE,6782
1987,M,61,6719,FALSE,6719
1987,M,62,6577,FALSE,6577
1987,M,63,6481,FALSE,6481
1987,M,64,6277,FALSE,6277
1987,M,65,6350,FALSE,6350
1987,M,66,6306,FALSE,6306
1987,M,67,6078,FALSE,6078
1987,M,68,5283,FALSE,5283
1987,M,69,4627,FALSE,4627
1987,M,70,4610,FALSE,4610
1987,M,71,4467,FALSE,4467
1987,M,72,4599,FALSE,4599
1987,M,73,4309,FALSE,4309
1987,M,74,4057,FALSE,4057
1987,M,75,3825,FALSE,3825
1987,M,76,3509,FALSE,3509
1987,M,77,3138,FALSE,3138
1987,M,78,2840,FALSE,2840
1987,M,79,2498,FALSE,2498
1987,M,80,2194,FALSE,2194
1987,M,81,1881,FALSE,1881
1987,M,82,1610,FALSE,1610
1987,M,83,1328,FALSE,1328
1987,M,84,1088,FALSE,1088
1987,M,85,957,FALSE,957
1987,M,86,789,FALSE,789
1987,M,87,643,FALSE,643
1987,M,88,515,FALSE,515
1987,M,89,401,FALSE,401
1987,M,90,999,FALSE,999
1988,F,0,13380,FALSE,13380
1988,F,1,13325,FALSE,13325
1988,F,2,13165,FALSE,13165
1988,F,3,12909,FALSE,12909
1988,F,4,12922,FALSE,12922
1988,F,5,12756,FALSE,12756
1988,F,6,12724,FALSE,12724
1988,F,7,13138,FALSE,13138
1988,F,8,13192,FALSE,13192
1988,F,9,12768,FALSE,12768
1988,F,10,12326,FALSE,12326
1988,F,11,12035,FALSE,12035
1988,F,12,12081,FALSE,12081
1988,F,13,12316,FALSE,12316
1988,F,14,12600,FALSE,12600
1988,F,15,13055,FALSE,13055
1988,F,16,12785,FALSE,12785
1988,F,17,13456,FALSE,13456
1988,F,18,13761,FALSE,13761
1988,F,19,14133,FALSE,14133
1988,F,20,13536,FALSE,13536
1988,F,21,12925,FALSE,12925
1988,F,22,12732,FALSE,12732
1988,F,23,12873,FALSE,12873
1988,F,24,12643,FALSE,12643
1988,F,25,12210,FALSE,12210
1988,F,26,12201,TRUE,12149
1988,F,27,12101,FALSE,12101
1988,F,28,11897,FALSE,11897
1988,F,29,11417,TRUE,11264
1988,F,30,11291,TRUE,11167
1988,F,31,10955,TRUE,10871
1988,F,32,10598,FALSE,10598
1988,F,33,9947,FALSE,9947
1988,F,34,9871,FALSE,9871
1988,F,35,9866,FALSE,9866
1988,F,36,9504,FALSE,9504
1988,F,37,9680,FALSE,9680
1988,F,38,9684,FALSE,9684
1988,F,39,9669,FALSE,9669
1988,F,40,9976,TRUE,9739
1988,F,41,10211,TRUE,9962
1988,F,42,9404,TRUE,9303
1988,F,43,9526,TRUE,9131
1988,F,44,9481,TRUE,9253
1988,F,45,9463,TRUE,9238
1988,F,46,8582,TRUE,8422
1988,F,47,8054,TRUE,7870
1988,F,48,7994,TRUE,7685
1988,F,49,8144,TRUE,7795
1988,F,50,7865,TRUE,7592
1988,F,51,8008,TRUE,7638
1988,F,52,7869,TRUE,7522
1988,F,53,7484,TRUE,7130
1988,F,54,7402,TRUE,7009
1988,F,55,7642,TRUE,7004
1988,F,56,7605,TRUE,6916
1988,F,57,7817,TRUE,6936
1988,F,58,7903,TRUE,6835
1988,F,59,7637,TRUE,6674
1988,F,60,7523,TRUE,6512
1988,F,61,7650,TRUE,6686
1988,F,62,7698,TRUE,6639
1988,F,63,7341,TRUE,6465
1988,F,64,7525,TRUE,6348
1988,F,65,7452,TRUE,6117
1988,F,66,7534,TRUE,6196
1988,F,67,7569,TRUE,6108
1988,F,68,7324,TRUE,5887
1988,F,69,6405,TRUE,5090
1988,F,70,5836,TRUE,4464
1988,F,71,5752,TRUE,4414
1988,F,72,5854,TRUE,4219
1988,F,73,6095,TRUE,4341
1988,F,74,5874,TRUE,4069
1988,F,75,5801,TRUE,3812
1988,F,76,5451,TRUE,3533
1988,F,77,5225,TRUE,3245
1988,F,78,4866,TRUE,2889
1988,F,79,4478,TRUE,2581
1988,F,80,4101,TRUE,2225
1988,F,81,3787,TRUE,1964
1988,F,82,3637,TRUE,1641
1988,F,83,3004,TRUE,1394
1988,F,84,2635,TRUE,1114
1988,F,85,2464,TRUE,962
1988,F,86,2104,TRUE,761
1988,F,87,1789,TRUE,617
1988,F,88,1500,TRUE,503
1988,F,89,1214,TRUE,395
1988,F,90,3678,TRUE,1079
1988,M,0,13988,TRUE,13380
1988,M,1,14178,TRUE,13325
1988,M,2,13965,TRUE,13165
1988,M,3,13828,TRUE,12909
1988,M,4,13582,TRUE,12922
1988,M,5,13443,TRUE,12756
1988,M,6,13229,TRUE,12724
1988,M,7,13651,TRUE,13138
1988,M,8,13920,TRUE,13192
1988,M,9,13169,TRUE,12768
1988,M,10,12788,TRUE,12326
1988,M,11,12640,TRUE,12035
1988,M,12,12750,TRUE,12081
1988,M,13,12952,TRUE,12316
1988,M,14,13385,TRUE,12600
1988,M,15,13813,TRUE,13055
1988,M,16,13381,TRUE,12785
1988,M,17,13902,TRUE,13456
1988,M,18,14353,TRUE,13761
1988,M,19,14720,TRUE,14133
1988,M,20,14140,TRUE,13536
1988,M,21,13486,TRUE,12925
1988,M,22,13447,TRUE,12732
1988,M,23,13587,TRUE,12873
1988,M,24,13365,TRUE,12643
1988,M,25,12669,TRUE,12210
1988,M,26,12149,FALSE,12149
1988,M,27,12220,TRUE,12101
1988,M,28,12013,TRUE,11897
1988,M,29,11264,FALSE,11264
1988,M,30,11167,FALSE,11167
1988,M,31,10871,FALSE,10871
1988,M,32,10662,TRUE,10598
1988,M,33,10174,TRUE,9947
1988,M,34,10036,TRUE,9871
1988,M,35,10002,TRUE,9866
1988,M,36,9655,TRUE,9504
1988,M,37,9872,TRUE,9680
1988,M,38,9739,TRUE,9684
1988,M,39,9701,TRUE,9669
1988,M,40,9739,FALSE,9739
1988,M,41,9962,FALSE,9962
1988,M,42,9303,FALSE,9303
1988,M,43,9131,FALSE,9131
1988,M,44,9253,FALSE,9253
1988,M,45,9238,FALSE,9238
1988,M,46,8422,FALSE,8422
1988,M,47,7870,FALSE,7870
1988,M,48,7685,FALSE,7685
1988,M,49,7795,FALSE,7795
1988,M,50,7592,FALSE,7592
1988,M,51,7638,FALSE,7638
1988,M,52,7522,FALSE,7522
1988,M,53,7130,FALSE,7130
1988,M,54,7009,FALSE,7009
1988,M,55,7004,FALSE,7004
1988,M,56,6916,FALSE,6916
1988,M,57,6936,FALSE,6936
1988,M,58,6835,FALSE,6835
1988,M,59,6674,FALSE,6674
1988,M,60,6512,FALSE,6512
1988,M,61,6686,FALSE,6686
1988,M,62,6639,FALSE,6639
1988,M,63,6465,FALSE,6465
1988,M,64,6348,FALSE,6348
1988,M,65,6117,FALSE,6117
1988,M,66,6196,FALSE,6196
1988,M,67,6108,FALSE,6108
1988,M,68,5887,FALSE,5887
1988,M,69,5090,FALSE,5090
1988,M,70,4464,FALSE,4464
1988,M,71,4414,FALSE,4414
1988,M,72,4219,FALSE,4219
1988,M,73,4341,FALSE,4341
1988,M,74,4069,FALSE,4069
1988,M,75,3812,FALSE,3812
1988,M,76,3533,FALSE,3533
1988,M,77,3245,FALSE,3245
1988,M,78,2889,FALSE,2889
1988,M,79,2581,FALSE,2581
1988,M,80,2225,FALSE,2225
1988,M,81,1964,FALSE,1964
1988,M,82,1641,FALSE,1641
1988,M,83,1394,FALSE,1394
1988,M,84,1114,FALSE,1114
1988,M,85,962,FALSE,962
1988,M,86,761,FALSE,761
1988,M,87,617,FALSE,617
1988,M,88,503,FALSE,503
1988,M,89,395,FALSE,395
1988,M,90,1079,FALSE,1079
1989,F,0,12731,FALSE,12731
1989,F,1,13247,FALSE,13247
1989,F,2,13197,FALSE,13197
1989,F,3,13063,FALSE,13063
1989,F,4,12814,FALSE,12814
1989,F,5,12891,FALSE,12891
1989,F,6,12632,FALSE,12632
1989,F,7,12669,FALSE,12669
1989,F,8,13108,FALSE,13108
1989,F,9,13144,FALSE,13144
1989,F,10,12747,FALSE,12747
1989,F,11,12337,FALSE,12337
1989,F,12,12017,FALSE,12017
1989,F,13,12086,FALSE,12086
1989,F,14,12305,FALSE,12305
1989,F,15,12529,FALSE,12529
1989,F,16,13032,FALSE,13032
1989,F,17,12646,FALSE,12646
1989,F,18,13339,FALSE,13339
1989,F,19,13535,FALSE,13535
1989,F,20,13532,FALSE,13532
1989,F,21,12820,FALSE,12820
1989,F,22,12569,FALSE,12569
1989,F,23,12573,FALSE,12573
1989,F,24,12780,FALSE,12780
1989,F,25,12460,FALSE,12460
1989,F,26,12241,FALSE,12241
1989,F,27,12214,TRUE,12070
1989,F,28,12055,TRUE,12007
1989,F,29,11856,TRUE,11854
1989,F,30,11449,TRUE,11171
1989,F,31,11362,TRUE,11141
1989,F,32,11031,TRUE,10888
1989,F,33,10597,FALSE,10597
1989,F,34,9975,FALSE,9975
1989,F,35,9864,FALSE,9864
1989,F,36,9910,FALSE,9910
1989,F,37,9519,FALSE,9519
1989,F,38,9695,FALSE,9695
1989,F,39,9710,FALSE,9710
1989,F,40,9686,TRUE,9683
1989,F,41,10018,TRUE,9729
1989,F,42,10236,TRUE,9924
1989,F,43,9379,TRUE,9274
1989,F,44,9508,TRUE,9122
1989,F,45,9460,TRUE,9240
1989,F,46,9445,TRUE,9217
1989,F,47,8566,TRUE,8381
1989,F,48,8013,TRUE,7846
1989,F,49,7941,TRUE,7660
1989,F,50,8107,TRUE,7725
1989,F,51,7838,TRUE,7546
1989,F,52,7971,TRUE,7615
1989,F,53,7840,TRUE,7485
1989,F,54,7419,TRUE,7044
1989,F,55,7371,TRUE,6946
1989,F,56,7599,TRUE,6952
1989,F,57,7573,TRUE,6859
1989,F,58,7759,TRUE,6852
1989,F,59,7876,TRUE,6763
1989,F,60,7608,TRUE,6592
1989,F,61,7467,TRUE,6421
1989,F,62,7602,TRUE,6607
1989,F,63,7648,TRUE,6543
1989,F,64,7300,TRUE,6327
1989,F,65,7445,TRUE,6224
1989,F,66,7369,TRUE,5982
1989,F,67,7426,TRUE,6002
1989,F,68,7458,TRUE,5914
1989,F,69,7200,TRUE,5698
1989,F,70,6251,TRUE,4918
1989,F,71,5703,TRUE,4261
1989,F,72,5599,TRUE,4239
1989,F,73,5693,TRUE,4005
1989,F,74,5894,TRUE,4127
1989,F,75,5683,TRUE,3844
1989,F,76,5590,TRUE,3563
1989,F,77,5203,TRUE,3309
1989,F,78,4959,TRUE,3001
1989,F,79,4588,TRUE,2619
1989,F,80,4237,TRUE,2335
1989,F,81,3813,TRUE,1972
1989,F,82,3499,TRUE,1740
1989,F,83,3447,TRUE,1482
1989,F,84,2747,TRUE,1215
1989,F,85,2589,TRUE,1008
1989,F,86,2186,TRUE,788
1989,F,87,1847,TRUE,612
1989,F,88,1550,TRUE,502
1989,F,89,1285,TRUE,403
1989,F,90,3724,TRUE,1048
1989,M,0,13617,TRUE,12731
1989,M,1,13873,TRUE,13247
1989,M,2,14065,TRUE,13197
1989,M,3,13820,TRUE,13063
1989,M,4,13697,TRUE,12814
1989,M,5,13542,TRUE,12891
1989,M,6,13346,TRUE,12632
1989,M,7,13155,TRUE,12669
1989,M,8,13608,TRUE,13108
1989,M,9,13889,TRUE,13144
1989,M,10,13128,TRUE,12747
1989,M,11,12734,TRUE,12337
1989,M,12,12610,TRUE,12017
1989,M,13,12739,TRUE,12086
1989,M,14,12911,TRUE,12305
1989,M,15,13318,TRUE,12529
1989,M,16,13750,TRUE,13032
1989,M,17,13287,TRUE,12646
1989,M,18,14053,TRUE,13339
1989,M,19,14270,TRUE,13535
1989,M,20,13957,TRUE,13532
1989,M,21,13379,TRUE,12820
1989,M,22,13074,TRUE,12569
1989,M,23,13202,TRUE,12573
1989,M,24,13388,TRUE,12780
1989,M,25,12597,TRUE,12460
1989,M,26,12581,TRUE,12241
1989,M,27,12070,FALSE,12070
1989,M,28,12007,FALSE,12007
1989,M,29,11854,FALSE,11854
1989,M,30,11171,FALSE,11171
1989,M,31,11141,FALSE,11141
1989,M,32,10888,FALSE,10888
1989,M,33,10655,TRUE,10597
1989,M,34,10113,TRUE,9975
1989,M,35,10042,TRUE,9864
1989,M,36,10056,TRUE,9910
1989,M,37,9628,TRUE,9519
1989,M,38,9836,TRUE,9695
1989,M,39,9724,TRUE,9710
1989,M,40,9683,FALSE,9683
1989,M,41,9729,FALSE,9729
1989,M,42,9924,FALSE,9924
1989,M,43,9274,FALSE,9274
1989,M,44,9122,FALSE,9122
1989,M,45,9240,FALSE,9240
1989,M,46,9217,FALSE,9217
1989,M,47,8381,FALSE,8381
1989,M,48,7846,FALSE,7846
1989,M,49,7660,FALSE,7660
1989,M,50,7725,FALSE,7725
1989,M,51,7546,FALSE,7546
1989,M,52,7615,FALSE,7615
1989,M,53,7485,FALSE,7485
1989,M,54,7044,FALSE,7044
1989,M,55,6946,FALSE,6946
1989,M,56,6952,FALSE,6952
1989,M,57,6859,FALSE,6859
1989,M,58,6852,FALSE,6852
1989,M,59,6763,FALSE,6763
1989,M,60,6592,FALSE,6592
1989,M,61,6421,FALSE,6421
1989,M,62,6607,FALSE,6607
1989,M,63,6543,FALSE,6543
1989,M,64,6327,FALSE,6327
1989,M,65,6224,FALSE,6224
1989,M,66,5982,FALSE,5982
1989,M,67,6002,FALSE,6002
1989,M,68,5914,FALSE,5914
1989,M,69,5698,FALSE,5698
1989,M,70,4918,FALSE,4918
1989,M,71,4261,FALSE,4261
1989,M,72,4239,FALSE,4239
1989,M,73,4005,FALSE,4005
1989,M,74,4127,FALSE,4127
1989,M,75,3844,FALSE,3844
1989,M,76,3563,FALSE,3563
1989,M,77,3309,FALSE,3309
1989,M,78,3001,FALSE,3001
1989,M,79,2619,FALSE,2619
1989,M,80,2335,FALSE,2335
1989,M,81,1972,FALSE,1972
1989,M,82,1740,FALSE,1740
1989,M,83,1482,FALSE,1482
1989,M,84,1215,FALSE,1215
1989,M,85,1008,FALSE,1008
1989,M,86,788,FALSE,788
1989,M,87,612,FALSE,612
1989,M,88,502,FALSE,502
1989,M,89,403,FALSE,403
1989,M,90,1048,FALSE,1048
1990,F,0,12680,FALSE,12680
1990,F,1,12734,FALSE,12734
1990,F,2,13104,FALSE,13104
1990,F,3,13108,FALSE,13108
1990,F,4,12984,FALSE,12984
1990,F,5,12739,FALSE,12739
1990,F,6,12800,FALSE,12800
1990,F,7,12602,FALSE,12602
1990,F,8,12617,FALSE,12617
1990,F,9,13081,FALSE,13081
1990,F,10,13138,FALSE,13138
1990,F,11,12749,FALSE,12749
1990,F,12,12319,FALSE,12319
1990,F,13,12028,FALSE,12028
1990,F,14,12086,FALSE,12086
1990,F,15,12273,FALSE,12273
1990,F,16,12496,FALSE,12496
1990,F,17,12983,FALSE,12983
1990,F,18,12512,FALSE,12512
1990,F,19,13100,FALSE,13100
1990,F,20,12937,FALSE,12937
1990,F,21,12905,FALSE,12905
1990,F,22,12517,FALSE,12517
1990,F,23,12391,FALSE,12391
1990,F,24,12529,FALSE,12529
1990,F,25,12633,FALSE,12633
1990,F,26,12483,TRUE,12455
1990,F,27,12258,FALSE,12258
1990,F,28,12254,TRUE,11925
1990,F,29,12065,TRUE,11861
1990,F,30,11907,TRUE,11768
1990,F,31,11527,TRUE,11109
1990,F,32,11443,TRUE,11141
1990,F,33,11058,TRUE,10904
1990,F,34,10649,TRUE,10603
1990,F,35,9981,FALSE,9981
1990,F,36,9920,FALSE,9920
1990,F,37,9962,FALSE,9962
1990,F,38,9525,FALSE,9525
1990,F,39,9749,FALSE,9749
1990,F,40,9755,TRUE,9703
1990,F,41,9727,TRUE,9674
1990,F,42,10041,TRUE,9724
1990,F,43,10250,TRUE,9919
1990,F,44,9344,TRUE,9246
1990,F,45,9511,TRUE,9130
1990,F,46,9452,TRUE,9238
1990,F,47,9430,TRUE,9187
1990,F,48,8542,TRUE,8368
1990,F,49,7993,TRUE,7830
1990,F,50,7900,TRUE,7580
1990,F,51,8095,TRUE,7671
1990,F,52,7808,TRUE,7515
1990,F,53,7942,TRUE,7582
1990,F,54,7790,TRUE,7418
1990,F,55,7381,TRUE,6974
1990,F,56,7331,TRUE,6892
1990,F,57,7546,TRUE,6884
1990,F,58,7531,TRUE,6777
1990,F,59,7712,TRUE,6762
1990,F,60,7845,TRUE,6702
1990,F,61,7559,TRUE,6511
1990,F,62,7419,TRUE,6320
1990,F,63,7524,TRUE,6496
1990,F,64,7589,TRUE,6458
